0,1801.72153817936,3114.27622100061,2468.77278358332,3462.63422402754,4760.51049681461,5064.08822817096,6563.71436519645,17861.4034332694,15788.6728255073,19869.0729885946,18190.0144061422,15915.1816596774,13827.5056247088,13844.6590459475,11818.4993603502,11140.6642002987,8774.22293561043,13656.0005579829,10438.977186474,8721.5072118305,5706.33866714241,8634.96809684232,7918.34126230428,4391.19532637162,2460.20814733116,1486.42377830759,7280.05740812802,4899.81940436965,9029.13197203359,13655.624400924,12830.7777960003,9331.75753340065,6938.67404145804,4501.76792186003,12533.4923871123,2500.00510079288,4441.11330215868,9932.89307128598,7819.04256429317,13884.9474835243,11558.5070262159,9508.93142663044,7695.61595250845,6743.83506485138,8003.45706986912,10076.9772017253
1801.72153817936,0,2921.83742924401,1709.24092642078,1751.36328515375,3701.78253693937,3423.49125412031,5042.50325095243,19660.4755613121,17554.6479260812,21661.9398913618,19969.9081955117,17712.0546330061,15628.7882768296,15612.74704077,13591.1849517678,12938.3934847177,10541.0974198232,15397.2691161672,12173.7363448989,10497.7340183309,7503.36701825423,10287.9134590164,9346.40480691784,6099.06211088875,3983.42420363341,3266.56733492026,8804.65262520015,6400.31432577783,7367.52587787448,15339.7618810155,13708.4353716444,10316.6429983174,7966.34302181466,5788.30392580999,14106.7776494926,4024.21707544302,4923.08643859574,10607.4857427379,8352.48651044723,14571.3943165926,11895.6797239988,9604.43810036883,7483.42215586571,6122.19047074308,6819.98772308974,11662.2857085675
3114.27622100061,2921.83742924401,0,1282.7372753941,3007.13161405962,2216.7854354271,3723.87563082191,4581.98847452331,19446.6770488859,17766.6575956074,21001.4221501479,19171.3903876654,17168.5719066812,15381.0201103541,15834.2734112154,13810.570912388,12506.8927393977,10882.631088393,14387.3163932129,11209.9466285289,9876.72405169821,7673.11734387756,9045.78728945411,7546.49587132524,5432.55962419851,5447.42125232282,3674.9003796118,10076.5313888807,7791.04790318199,7244.08217971439,16017.9567223237,11032.2170456942,7796.90545505238,5588.68370687979,4054.04675814206,15170.2387464947,3304.57253372196,2218.93370223639,7824.72181540114,5525.01389133168,11762.1257239964,8981.75242693354,6688.32707013946,4654.64060486891,3646.84135715492,5278.82468266066,12724.8508822155
2468.77278358332,1709.24092642078,1282.7372753941,0,1853.6947101261,2292.27530497871,2983.64033855908,4243.7556726926,19802.3796745005,17935.1285290251,21546.8572151933,19768.9145649369,17655.4886572436,15737.1426671785,15991.3347841189,13958.7080442756,12925.587974849,10956.7281969888,15055.3286005127,11842.2687019965,10354.8178029347,7780.26023237431,9775.72123635122,8489.42263757921,5852.88115773394,4928.48469597194,3507.22931369558,9730.82402672766,7362.94952389595,6833.87591970209,15975.6259367269,12289.138065614,9005.5162919887,6738.32254555818,4911.08654716382,14951.733935199,3640.49646687646,3455.1488611392,9100.62410246831,6805.64056007836,13042.7937672118,10249.000148381,7914.16028905723,5774.31264015061,4474.38912091729,5534.68646064909,12494.0784035291
3462.63422402754,1751.36328515375,3007.13161405962,1853.6947101261,0,2579.70547183239,1681.42690427056,3345.66303458983,21284.1410371667,19251.0906648106,23175.4417816764,21437.320210371,19250.1220119917,17235.1728918583,17306.8825102704,15279.9318966607,14489.0114729807,12236.8012060339,16778.2968020963,13555.1665065569,11979.1378093968,9147.83967418064,11548.0204145399,10334.5921169123,7499.89714496645,5734.41874984555,4842.93334026121,10553.9977646535,8149.88102973821,5616.28736535217,17081.5370337363,14017.5704397315,10803.5980563032,8570.79178543428,6749.50592313523,15857.6655923107,5313.66278322056,5226.01065448935,10771.1300535671,8453.56539448586,14670.1176227384,11693.7736600784,9230.55030733917,6901.8460260382,5219.39510934368,5346.78706977877,13413.6312438282
4760.51049681461,3701.78253693937,2216.7854354271,2292.27530497871,2579.70547183239,0,2135.08289752542,2428.72317866653,21663.1437196567,19965.362571773,23185.7193592648,21338.6320168672,19370.3995341762,17597.7096680089,18029.5305616848,16002.3837373801,14721.0463384971,13049.7667826779,16529.8790098818,13375.8413899763,12086.0463696365,9844.10840022803,11173.7292579514,9517.87169700902,7649.30230326965,7219.2288993434,5692.5717886469,12006.3256449275,9648.878725823,5078.18407316366,18144.8830648563,12150.1130982851,9231.28796850018,7269.70855369972,6163.45374887209,17198.0178904469,5506.37222752587,3892.24337659348,8820.75886227393,6524.32675693987,12579.4073053881,9390.60326870401,6844.6868489891,4434.1639110206,2646.87513596055,3243.99755189121,14742.1698087489
5064.08822817096,3423.49125412031,3723.87563082191,2983.64033855908,1681.42690427056,2135.08289752542,0,1707.44957960022,22761.9425286336,20817.9571630214,24530.086121221,22747.0966084115,20638.3064199214,18700.2907298732,18872.6109403513,16841.4507872691,15903.4946425296,13811.5433147021,18015.9779497733,14810.2500463833,13338.3750004901,10678.1083505725,12708.1895629225,11270.3315750878,8836.4398727552,7398.29901719551,6362.62841953994,12227.6720669653,9823.31314267248,3965.75550656824,18716.6508926538,14270.6678569865,11279.9137168773,9213.21442273526,7757.58839669642,17527.1703285388,6624.07680130373,5791.50850287424,10947.4022859349,8642.85288020328,14714.0560062011,11497.6375687095,8929.4411508188,6489.02389170611,4570.46793884938,3962.28660790355,15079.7834531008
6563.71436519645,5042.50325095243,4581.98847452331,4243.7556726926,3345.66303458983,2428.72317866653,1707.44957960022,0,23983.901528593,22175.5790491996,25583.3228532788,23748.7042050605,21746.0637295837,19915.920428992,20232.5012515293,18200.0953007182,17064.551630732,15200.4089184757,18950.0743200744,15785.7927511808,14448.0510340441,12021.5031003879,13596.5908419888,11939.2485256768,9973.98135180035,8968.45739539815,7745.68287793681,13811.0095754871,11410.4025771941,2662.30528584472,20196.7314532821,14184.9298829295,11475.3591663691,9631.03780900084,8586.59635303394,19090.4539979904,7786.21062476273,6299.61943794276,10845.2706250415,8624.75625607413,14410.061471981,11005.5625453309,8399.81215399414,5958.81886111765,3953.56861260862,2475.39809215656,16635.9064685632
17861.4034332694,19660.4755613121,19446.6770488859,19802.3796745005,21284.1410371667,21663.1437196567,22761.9425286336,23983.901528593,0,3307.48233029253,3626.42919828556,3975.21031307637,2984.81437164605,4067.98166636965,4647.17076235738,6357.37854060514,6961.18512243659,9302.88662767697,6671.07088444224,8835.24943939681,9623.13719664394,12157.8760936886,11124.6502904295,13433.9391285035,14016.5238598501,16022.1935895678,16441.2657183841,12360.9494465703,14180.0688838116,26622.1680735881,6623.66203463782,17571.0902037023,16228.1832230205,16125.9422208676,15735.3689145509,8958.6956125485,16198.2146078641,18308.6601379831,18219.5445071941,18506.986345111,19423.9365549381,20732.1892221453,21043.1500244556,21388.4178071695,22089.4955704841,24497.2817474491,10057.1020183662
15788.6728255073,17554.6479260812,17766.6575956074,17935.1285290251,19251.0906648106,19965.362571773,20817.9571630214,22175.5790491996,3307.48233029253,0,6881.04022356459,6741.17398977289,4550.65636181364,3385.88850361194,1945.35061362298,3977.45682516707,5960.62057116825,7014.7630144182,7391.35219116906,8366.40341278943,8438.16273323042,10154.8767465912,10409.1917388314,12769.5367841961,12398.1059951954,13716.3985915549,14458.2913192145,9583.65235373334,11637.3809146962,24756.7053392132,3342.65688033534,17844.455489632,15887.3726837952,15299.7369857221,14398.6392437038,5680.94028944706,14462.5304136545,16951.7933316298,17878.001365585,17747.1705133896,19726.5107791585,20462.8630438255,20361.1180172183,20330.031847228,20750.2820272561,22980.4362409138,7024.22784269154
