0,2022.15278429424,2074.88706754803,11429.0026326284,5641.06434708871,4286.28774479527,3660.03556345226,6772.80744770417,6590.61747746247,3571.64680182834,4735.01637426421,7184.74408085566,5405.96213902586,9022.835037155,3724.89996730388,7738.56474349768,6858.30162868528,2312.69354986891,4410.33461893626,6528.87801096004,8147.1019982471,8154.726174521,7159.10948390363,6651.40565623106,6035.20730492433,7944.46954944886,5035.14439784556,6222.23175074779,10947.1679108226,7197.84116154957,5372.297903688,4922.66149072593,6071.47562547189,5989.77089869641,4677.65669470898,7544.94299406802,14369.2389900658,6780.74928825736,4184.93140729534,19070.0557800721,10447.117257526,6006.61212941061,7677.67201651194,4046.13643191114,3993.99770470204,6612.73608541283,4191.40763868059,9936.0421768288,11002.7514003784,5850.94938550529
2022.15278429424,0,4039.58686650351,10824.5485763715,3897.67707572455,5897.6114220794,2371.51894529016,6938.15822316225,6638.21173621327,1555.59259938097,2743.30898350974,5307.51921036288,4823.84857409606,7068.75789124132,2811.05767073758,6309.99581973318,5227.86671044898,2336.48169248832,4850.63316988665,8391.45820374944,8130.77482499827,6145.35232334053,8605.41557260643,5196.10512512335,4289.30720256215,7370.9719224544,3095.01689157135,6798.21953686529,11002.4989144819,5471.00192250977,4674.89481665723,6233.18302145001,4090.26345378041,4128.79516389541,6607.0643348171,5523.67681369034,12430.9877325803,5632.77662870643,6124.36122007516,17466.8335975788,8432.28614844496,4670.58518674672,5861.83031280802,3976.65368366121,2402.5279606132,4595.26152274064,5050.74933370176,8464.74670453371,9158.70283091178,7572.80537056696
2074.88706754803,4039.58686650351,0,12898.2087644779,7278.48655141956,2573.29872152148,5118.84971550991,6535.44891531788,7747.14201244648,5593.65773554208,6653.51693336517,9259.5379348623,7058.27682153754,10832.3959363452,5631.63351617551,8993.28135634364,8341.67236453307,4045.62478534151,5458.08388287258,5281.78429616894,9269.79265590794,10075.8485384174,6699.98299464567,7979.9396142523,8102.12486478445,8363.66887061687,7100.64110912928,6938.03182105832,11910.0883350828,8765.23560776302,6132.67823689651,4903.02838505215,8123.92896009635,8064.6335196763,3364.69678121568,9541.93282682443,16120.5183196016,7820.99751684587,2110.42482661901,20334.8973340635,12376.4334567714,7265.9582303192,9328.03962818833,4458.70241077723,6053.02935026512,8626.48363348169,3544.75100481213,11164.939163779,12638.4184239671,3918.37679399525
11429.0026326284,10824.5485763715,12898.2087644779,0,12959.5159047659,15465.6610299461,12840.8828004592,17762.3503657466,5332.67932322331,10419.7948194419,11202.1319271071,8643.86370086579,6062.68244858556,13388.5899779026,8018.05825626746,15579.9868560884,14182.9359654087,9119.95066990804,7535.09284103192,12775.7723955241,4107.52365812586,11980.2077293691,10318.2680595024,14656.673804429,8099.35386185186,17890.4029785222,9481.4972412956,6802.7815636991,3643.11497972937,13983.9658202709,15276.3418922074,9438.84663325344,9718.68924757926,8736.56276806514,12461.3397899448,10866.5210847753,17247.2882834898,15616.7581128642,14577.7106571659,24392.2137297621,12895.1460895168,14510.4334262074,13797.1880346858,14801.1520616956,8739.72167617844,10447.8844723485,15581.2271295991,17180.8684250628,15818.2214667093,16710.4726112303
5641.06434708871,3897.67707572455,7278.48655141956,12959.5159047659,0,8195.44780578892,2196.9584549335,6415.5285787419,9867.02734977346,2982.43543752863,1791.35099852946,4949.20435724578,7634.08908497082,3675.96517346143,5770.50306738972,2695.81994408743,1389.37389559002,6080.83356624155,8489.63207678181,12169.0314077845,11194.0158535457,3378.38716055171,12501.2601726739,1697.77026655007,4927.77407961006,5286.3487581725,3478.01878317773,10406.4881461206,13999.0981074907,1574.64205793783,3279.76751859671,10122.4753483671,3468.298757405,4335.22340632639,10312.6809067113,3517.16748763121,8851.3919771031,2743.66188079602,9103.35685882129,13572.9696221387,5519.73102511668,1678.50482758871,2052.05214279696,4254.12197361897,4523.88291790681,3110.46753214221,6314.4889539117,4687.24292240113,5375.30420986873,9890.38739867218
4286.28774479527,5897.6114220794,2573.29872152148,15465.6610299461,8195.44780578892,0,6035.82418543652,5121.98127629322,10316.4468893808,7346.02313877369,8101.77035551327,11193.7555738766,9575.23380698587,11871.3927001411,8007.70501558082,9218.6697614968,8944.39866836729,6506.66022062786,8027.29052535091,6530.51885695477,11832.5242872809,11381.074689559,8624.58323312082,8385.05440174199,10174.2100649939,7548.69385490974,8963.37549453038,9440.74953092663,14436.8096207441,9469.79887955494,6007.96034288183,7206.48253526903,9886.18656825523,10023.6457877354,4861.48506692628,11063.7142490128,16920.199950232,7847.09607807683,1815.43101388319,20233.7965256731,13644.344186127,7640.18434776007,10136.7508244265,4283.39024310234,8192.01824111479,10226.6943083787,2349.605850854,11234.3663805836,13295.9287806439,1721.4078702285
3660.03556345226,2371.51894529016,5118.84971550991,12840.8828004592,2196.9584549335,6035.82418543652,0,5198.91406996233,8968.50613886627,2455.87155610198,2357.68072611452,5925.41072235246,7005.89216699383,5854.86196052375,4981.8354636928,4086.38929901569,3238.54294598713,4705.40153178439,7221.16068926783,10148.867249046,10431.7910930213,5367.70605732852,10756.954247005,2992.14409644113,5378.88518039558,5095.41523661858,3847.47418071165,9168.25996212163,13300.7136145499,3646.39359069195,2436.50033084417,8437.8392633136,4415.3987187329,4952.43045124716,8258.39309853403,5188.32978358505,11041.8459253181,3270.78263810543,6907.24121321366,15410.8399134138,7612.18584238434,2371.36642624303,4225.56283142135,2457.15632399638,4105.06553405839,4476.69468471039,4321.59568144696,6281.10682733679,7521.98744456652,7744.90478126095
6772.80744770417,6938.15822316225,6535.44891531788,17762.3503657466,6415.5285787419,5121.98127629322,5198.91406996233,0,13298.8434849158,7608.19946026929,7459.95593923555,11060.1066127735,11736.9553525583,9571.28869922358,9745.36586035628,5820.78476961411,6322.47642070127,8866.89766905481,11177.1097470821,11518.3936192131,14846.6526245522,9711.84038482992,13233.7587227009,5530.5665518605,10577.7358966492,2781.62275931057,9044.4033488302,12987.2347299894,17683.7920646714,6922.29285110924,3135.8186027396,11353.9685287769,9529.47303363786,10141.7111778915,9703.18861839136,9928.9783781988,13725.2101291323,4430.1577047038,6898.42901417989,15663.019839825,11612.1903315543,4967.74452284413,7656.21763387165,2961.73996056395,9162.10158394528,9418.87502451441,3021.68936664129,7270.82862811564,10104.9018339964,6108.87173242183
6590.61747746247,6638.21173621327,7747.14201244648,5332.67932322331,9867.02734977346,10316.4468893808,8968.50613886627,13298.8434849158,0,6906.59682536141,8121.56565139597,7311.5490944835,2377.91008904161,11690.0653041143,4101.56501503602,12545.9690377919,11245.8001506766,4443.68202565415,2289.21372514525,7646.93361950964,1556.58380635216,10316.7303189455,5585.70385911621,11472.5786770051,6092.89023838574,14008.5825647416,6773.39991020654,1738.52481758458,4391.57996322627,11259.9806461324,11312.4587075924,4186.07771424409,7551.4299408082,6653.63829018819,7146.83862527012,9217.40089531756,16612.9554250308,12146.8738621181,9294.06075613292,22932.1784403336,12049.3460816594,11098.6444191681,11346.864288497,10418.5966691345,5374.64829846784,8424.49654868374,10769.4350055732,14524.8231880563,14171.5667376885,11453.8559812388
3571.64680182834,1555.59259938097,5593.65773554208,10419.7948194419,2982.43543752863,7346.02313877369,2455.87155610198,7608.19946026929,6906.59682536141,0,1385.0416855026,3867.88352391074,4744.28609190193,5678.05898256871,2805.20765511756,5641.52409804634,4371.3709727682,3212.79112394905,5529.44532433065,9805.01142032438,8276.31060747459,4652.76796665851,9747.68707202458,4566.54715277329,3039.31256846255,7471.7138832461,1633.04919539047,7431.99984641584,11114.4998662368,4466.81910005202,4871.79020020702,7351.02589485773,2555.25143069256,2737.90854448673,8076.04992513466,3975.56555301893,11035.5068440139,5313.07531000185,7671.31933689861,16430.1363344523,6919.49472834819,4230.7448123692,4711.66726814751,4727.60029473317,1689.53549803226,3041.20618228715,6213.98666488676,7668.58862107869,7907.46928892727,9045.49200988836
